Date,SPY,VAW,VCR,VDC,VDE,VFH,VGT,VHT,VIS,VNQ,VOX,VPU,^VIX
2010-04-28,89.69098663330078,54.04023742675781,46.52947998046875,46.372737884521484,56.57561492919922,23.98993492126465,50.32831573486328,43.808162689208984,47.29287338256836,27.510574340820312,40.524375915527344,38.085079193115234,21.079999923706055
2010-04-29,90.80290985107422,54.624698638916016,47.4810905456543,46.5872917175293,56.58197021484375,24.596920013427734,50.80415725708008,44.549991607666016,48.29140853881836,28.75161361694336,40.954654693603516,38.22703552246094,18.440000534057617
2010-04-30,89.26271057128906,53.583168029785156,46.446006774902344,46.29899978637695,55.87532424926758,23.98993492126465,49.679412841796875,43.99162292480469,47.22211837768555,27.856781005859375,40.63195037841797,38.327598571777344,22.049999237060547
2010-05-03,90.41974639892578,53.830421447753906,47.43935775756836,46.540340423583984,56.43556594848633,24.40903663635254,50.3629264831543,44.28676986694336,48.18133544921875,28.783571243286133,40.9976806640625,38.794864654541016,20.190000534057617
2010-05-04,88.29354858398438,51.88222122192383,46.00357437133789,46.08446502685547,54.952266693115234,23.744258880615234,48.84883117675781,43.85602569580078,46.54594802856445,28.12843132019043,40.022403717041016,38.102821350097656,23.84000015258789
2010-05-05,87.76762390136719,51.34271240234375,45.294036865234375,46.16492462158203,54.13101577758789,23.60696029663086,48.51139450073242,43.83209991455078,45.93267822265625,27.750263214111328,39.90049362182617,37.789337158203125,24.90999984741211
2010-05-06,84.8525619506836,49.82160568237305,43.707984924316406,44.984989166259766,52.144805908203125,22.6314754486084,46.781009674072266,42.60367965698242,44.430931091308594,26.610424041748047,38.946712493896484,36.80157470703125,32.79999923706055
2010-05-07,83.59034729003906,49.064815521240234,42.789756774902344,44.66320037841797,51.13896560668945,22.320762634277344,45.812007904052734,41.88576889038086,43.377357482910156,26.16300392150879,38.14353942871094,36.46443176269531,40.95000076293945
2010-05-10,87.27177429199219,51.492576599121094,45.018558502197266,45.92356491088867,53.26524353027344,23.563610076904297,48.035552978515625,43.090248107910156,45.838321685791016,27.88874053955078,39.226402282714844,37.62373352050781,28.84000015258789
2010-05-11,87.02384948730469,50.983036041259766,45.08534240722656,45.93028259277344,52.92145538330078,23.50580596923828,47.87116622924805,43.09822463989258,45.80686569213867,28.053863525390625,39.3267822265625,37.71244430541992,28.31999969482422
2010-05-12,88.24095153808594,52.12948989868164,45.87002182006836,46.312408447265625,53.71086883544922,23.81651496887207,49.047821044921875,43.53696060180664,46.99410629272461,28.50660514831543,40.10844802856445,38.14423751831055,25.520000457763672
